Longitude,Latitude,Encounter Type,geometry,Lat,Lon,cluster_label_dbscan,cluster
-117.931109,51.06302999999999,neutral_passive,POINT (294704.9927404437 5658656.63679415),5658656.63679415,294704.9927404437,1,1
-117.942874,51.06355799999999,neutral_passive,POINT (293883.4696999127 5658748.1915895315),5658748.1915895315,293883.4696999127,1,1
-117.94968799999998,51.06364099999999,aggressive,POINT (293406.6807003139 5658776.51787611),5658776.51787611,293406.6807003139,1,1
-117.93257699999998,51.066549,neutral_passive,POINT (294617.7760321231 5659051.798425234),5659051.798425234,294617.7760321231,1,1
-117.941403,51.06686899999999,neutral_passive,POINT (294001.18477647845 5659112.024312059),5659112.024312059,294001.18477647845,1,1
-117.93201299999998,51.06799000000001,neutral_passive,POINT (294663.64857434115 5659210.3632049365),5659210.3632049365,294663.64857434115,1,1
-117.934683,51.070666,neutral_passive,POINT (294488.5554477456 5659515.19906828),5659515.19906828,294488.5554477456,1,1
-117.935803,51.073996,neutral_passive,POINT (294424.90206358506 5659888.389904286),5659888.389904286,294424.90206358506,1,1
-117.925877,51.074074,neutral_passive,POINT (295120.17240090435 5659869.379455577),5659869.379455577,295120.17240090435,1,1
-117.931394,51.07626400000001,neutral_passive,POINT (294743.6196807514 5660128.127011442),5660128.127011442,294743.6196807514,1,1
-117.936153,51.07647399999999,neutral_passive,POINT (294411.386755169 5660164.747847937),5660164.747847937,294411.386755169,1,1
-117.942606,51.077906,neutral_passive,POINT (293965.9971441729 5660341.932240349),5660341.932240349,293965.9971441729,1,1
-117.934346,51.080422,neutral_passive,POINT (294555.3860619897 5660598.443295413),5660598.443295413,294555.3860619897,1,1
-117.925936,51.081778,neutral_passive,POINT (295150.0865251124 5660725.691524166),5660725.691524166,295150.0865251124,1,1
-117.935862,51.08186899999999,neutral_passive,POINT (294455.6811892196 5660763.481916337),5660763.481916337,294455.6811892196,1,1
-117.92246299999996,51.08387299999999,neutral_passive,POINT (295402.44059223845 5660948.847885935),5660948.847885935,295402.44059223845,1,1
-117.930929,51.084363,neutral_passive,POINT (294812.0256936827 5661026.873961225),5661026.873961225,294812.0256936827,1,1
-117.940356,51.085212,neutral_passive,POINT (294155.95441032056 5661147.551636193),5661147.551636193,294155.95441032056,1,1
-117.938882,51.085464,neutral_passive,POINT (294260.2435962642 5661171.434207616),5661171.434207616,294260.2435962642,1,1
-117.92850999999996,51.086067,neutral_passive,POINT (294988.88112138293 5661209.497810827),5661209.497810827,294988.88112138293,1,1
-117.93226299999998,51.08662399999999,neutral_passive,POINT (294728.66671262565 5661281.8600345105),5661281.8600345105,294728.66671262565,1,1
-117.928431,51.087398,neutral_passive,POINT (295000.2981041965 5661357.192242548),5661357.192242548,295000.2981041965,1,1
-117.930204,51.087891000000006,neutral_passive,POINT (294878.3872250321 5661416.920437881),5661416.920437881,294878.3872250321,1,1
-117.926935,51.089022,neutral_passive,POINT (295112.1838966448 5661533.501379658),5661533.501379658,295112.1838966448,1,1
-117.939634,51.08964,neutral_passive,POINT (294226.1519145112 5661637.6165037975),5661637.6165037975,294226.1519145112,1,1
-117.925155,51.090458000000005,neutral_passive,POINT (295243.1077113681 5661688.129920193),5661688.129920193,295243.1077113681,1,1
-117.933809,51.09312999999999,neutral_passive,POINT (294649.29284075135 5662009.187626966),5662009.187626966,294649.29284075135,1,1
-117.926699,51.09453699999998,neutral_passive,POINT (295153.08356267784 5662145.728866662),5662145.728866662,295153.08356267784,1,1
-117.92230999999995,51.094827,neutral_passive,POINT (295461.50457174674 5662165.746409369),5662165.746409369,295461.50457174674,1,1
-117.922896,51.096005,neutral_passive,POINT (295425.69830804964 5662298.287473934),5662298.287473934,295425.69830804964,1,1
-117.90334500000002,51.109982,aggressive,POINT (296855.1404367845 5663797.388308112),5663797.388308112,296855.1404367845,1,1
-117.898238,51.11185100000001,neutral_passive,POINT (297220.59373031533 5663991.001937887),5663991.001937887,297220.59373031533,-1,-1
-117.89331399999998,51.113081,curious_risk,POINT (297570.4239664919 5664114.131420125),5664114.131420125,297570.4239664919,-1,-1
-117.903368,51.11724,aggressive,POINT (296885.3737311541 5664604.042631221),5664604.042631221,296885.3737311541,-1,-1
-117.95151900000002,51.050041,neutral_passive,POINT (293217.8553152041 5657270.297751178),5657270.297751178,293217.8553152041,1,1
-117.95958,51.053333,neutral_passive,POINT (292667.91986111505 5657658.807024057),5657658.807024057,292667.91986111505,1,1
-117.909377,51.09620699999999,neutral_passive,POINT (296372.61271835805 5662283.23379468),5662283.23379468,296372.61271835805,1,1
-117.927381,51.096997,neutral_passive,POINT (295116.2365742314 5662421.008941648),5662421.008941648,295116.2365742314,1,1
-117.926558,51.09710499999999,neutral_passive,POINT (295174.30424480373 5662430.7195404),5662430.7195404,295174.30424480373,1,1
-117.919325,51.100799,neutral_passive,POINT (295696.73132421327 5662821.125201103),5662821.125201103,295696.73132421327,1,1
-117.91141299999998,51.102842,neutral_passive,POINT (296259.32286572224 5663026.224158771),5663026.224158771,296259.32286572224,1,1
-117.921295,51.104698,neutral_passive,POINT (295576.098712977 5663259.896460415),5663259.896460415,295576.098712977,1,1
-117.990439,51.04272099999998,neutral_passive,POINT (290458.6051707786 5656566.87330256),5656566.87330256,290458.6051707786,-1,-1
-117.97831,51.04335400000001,curious_risk,POINT (291311.17515632376 5656602.769503058),5656602.769503058,291311.17515632376,-1,-1
-118.060001,51.06091800000001,neutral_passive,POINT (285669.3957973202 5658789.327180528),5658789.327180528,285669.3957973202,-1,-1
-118.035249,51.09469200000001,neutral_passive,POINT (287557.5834144567 5662470.781587423),5662470.781587423,287557.5834144567,-1,-1
