name,geometry,tourism,Latitude,Longitude,Lat,Lon
,POINT (464949.4392050765 5673238.989009047),camp_pitch,51.229893,-115.502201,5673238.989009047,464949.4392050765
,POINT (464070.96478940715 5673420.7269997345),camp_pitch,51.231473,-115.514805,5673420.7269997345,464070.96478940715
,POINT (464655.2703982051 5673184.209349869),camp_pitch,51.229382,-115.50641,5673184.209349869,464655.2703982051
,POINT (464207.0537397504 5673039.247234329),camp_pitch,51.22805,-115.512817,5673039.247234329,464207.0537397504
,POINT (464993.33886288357 5673299.608001848),camp_pitch,51.230441,-115.501578,5673299.608001848,464993.33886288357
,POINT (464013.36898639356 5673030.931594924),camp_pitch,51.227963,-115.515591,5673030.931594924,464013.36898639356
,POINT (464749.5749423728 5673608.863722107),camp_pitch,51.2332078,-115.5051008,5673608.863722107,464749.5749423728
,POINT (464262.0944688057 5673405.050074602),camp_pitch,51.231344,-115.512065,5673405.050074602,464262.0944688057
,POINT (464078.4493812574 5673179.095515465),camp_pitch,51.2292999,-115.5146735,5673179.095515465,464078.4493812574
,POINT (464611.16265795915 5673205.414300201),camp_pitch,51.22957,-115.507044,5673205.414300201,464611.16265795915
,POINT (464202.2430333116 5673119.988672392),camp_pitch,51.228776,-115.512894,5673119.988672392,464202.2430333116
,POINT (464910.6315543202 5673341.196467169),camp_pitch,51.23081,-115.502767,5673341.196467169,464910.6315543202
,POINT (464034.4781600367 5673055.018059701),camp_pitch,51.228181,-115.515291,5673055.018059701,464034.4781600367
,POINT (464811.3382892403 5673597.877000758),camp_pitch,51.2331128,-115.5042148,5673597.877000758,464811.3382892403
,POINT (464309.73625955044 5673317.773737255),camp_pitch,51.2305619,-115.5113737,5673317.773737255,464309.73625955044
,POINT (464126.93247737334 5673389.65262074),camp_pitch,51.231197,-115.514,5673389.65262074,464126.93247737334
,POINT (464202.91298711475 5673205.916740609),camp_pitch,51.229549,-115.512893,5673205.916740609,464202.91298711475
,POINT (465002.99585272034 5673354.347650007),camp_pitch,51.230934,-115.501445,5673354.347650007,465002.99585272034
,POINT (463990.25413883367 5673118.80540122),camp_pitch,51.228752,-115.515931,5673118.80540122,463990.25413883367
,POINT (464758.8424195459 5673732.451833988),camp_pitch,51.2343201,-115.5049802,5673732.451833988,464758.8424195459
,POINT (464404.3212766441 5673432.852797524),camp_pitch,51.231603,-115.51003,5673432.852797524,464404.3212766441
,POINT (464781.3625167925 5673698.612685397),camp_pitch,51.2340171,-115.5046542,5673698.612685397,464781.3625167925
,POINT (464033.62543188705 5673082.704850886),camp_pitch,51.22843,-115.515306,5673082.704850886,464033.62543188705
,POINT (464537.1463830855 5673251.95109165),camp_pitch,51.229984,-115.508109,5673251.95109165,464537.1463830855
,POINT (464333.78539302194 5673055.594961013),camp_pitch,51.228205,-115.511003,5673055.594961013,464333.78539302194
,POINT (464958.8926463363 5673365.989136002),camp_pitch,51.231036,-115.502078,5673365.989136002,464958.8926463363
,POINT (464269.5795116254 5673177.214981527),camp_pitch,51.229295,-115.511935,5673177.214981527,464269.5795116254
,POINT (464343.9801470656 5673477.517028471),camp_pitch,51.232001,-115.510899,5673477.517028471,464343.9801470656
,POINT (464554.57354446576 5673531.194768743),camp_pitch,51.232497,-115.507887,5673531.194768743,464554.57354446576
,POINT (464809.7653319993 5673241.639136043),camp_pitch,51.2299082,-115.5042023,5673241.639136043,464809.7653319993
,POINT (464337.6983038663 5673246.776332515),camp_pitch,51.229925,-115.510966,5673246.776332515,464337.6983038663
,POINT (464926.74677787436 5673146.097217254),camp_pitch,51.229056,-115.502517,5673146.097217254,464926.74677787436
,POINT (464315.232765581 5673157.887270409),camp_pitch,51.229124,-115.511279,5673157.887270409,464315.232765581
,POINT (464333.58291159716 5673377.538319483),camp_pitch,51.231101,-115.511038,5673377.538319483,464333.58291159716
,POINT (464601.0564650172 5673540.054947382),camp_pitch,51.2325796,-115.5072219,5673540.054947382,464601.0564650172
,POINT (464766.23138747783 5673254.945885881),camp_pitch,51.2300252,-115.5048273,5673254.945885881,464766.23138747783
,POINT (464415.2311530827 5673245.014647957),camp_pitch,51.229914,-115.509855,5673245.014647957,464415.2311530827
,POINT (464341.7805560458 5673201.502638567),camp_pitch,51.229518,-115.510903,5673201.502638567,464341.7805560458
,POINT (464370.4414508203 5673328.256961206),camp_pitch,51.23066,-115.510505,5673328.256961206,464370.4414508203
,POINT (464514.57109931734 5673570.158656094),camp_pitch,51.232845,-115.508464,5673570.158656094,464514.57109931734
,POINT (464716.0635485638 5673294.167577949),camp_pitch,51.2303749,-115.5055499,5673294.167577949,464716.0635485638
,POINT (464497.8128584411 5673347.383339229),camp_pitch,51.23084,-115.508682,5673347.383339229,464497.8128584411
,POINT (464571.52850086906 5673288.064367769),camp_pitch,51.230311,-115.50762,5673288.064367769,464571.52850086906
,POINT (464164.27296907787 5673150.046955146),camp_pitch,51.229044,-115.513441,5673150.046955146,464164.27296907787
,POINT (464642.3747512508 5673580.345093743),camp_pitch,51.2329446,-115.5066339,5673580.345093743,464642.3747512508
,POINT (464475.21144933696 5673439.809187681),camp_pitch,51.23167,-115.509015,5673439.809187681,464475.21144933696
,POINT (464268.1666137751 5673004.581226112),camp_pitch,51.227742,-115.511938,5673004.581226112,464268.1666137751
,POINT (464536.0089565326 5673329.665250246),camp_pitch,51.230683,-115.508133,5673329.665250246,464536.0089565326
,POINT (465029.8294995923 5673307.695647624),camp_pitch,51.230516,-115.501056,5673307.695647624,465029.8294995923
,POINT (463969.95846223104 5673210.439234127),camp_pitch,51.229575,-115.516231,5673210.439234127,463969.95846223104
,POINT (464259.2492040366 5673127.15031058),camp_pitch,51.228844,-115.512078,5673127.15031058,464259.2492040366
,POINT (464590.32881085743 5673593.6010141205),camp_pitch,51.2330606,-115.5073809,5673593.6010141205,464590.32881085743
,POINT (464796.2911749609 5673368.307741679),camp_pitch,51.2310468,-115.5044078,5673368.307741679,464796.2911749609
,POINT (464182.55431019515 5672979.38772021),camp_pitch,51.22751,-115.513162,5672979.38772021,464182.55431019515
,POINT (464179.56249292 5673287.37692742),camp_pitch,51.2302803,-115.5132357,5673287.37692742,464179.56249292
,POINT (464006.76676111214 5673313.344502766),camp_pitch,51.230503,-115.515714,5673313.344502766,464006.76676111214
,POINT (464627.26893357176 5673069.322310817),camp_pitch,51.2283468,-115.5067998,5673069.322310817,464627.26893357176
,POINT (464686.384643645 5673604.164139049),camp_pitch,51.2331616,-115.5060057,5673604.164139049,464686.384643645
,POINT (464842.1186437473 5673363.878912991),camp_pitch,51.2310098,-115.5037508,5673363.878912991,464842.1186437473
,POINT (464127.76496162935 5673239.347782721),camp_pitch,51.229845,-115.513973,5673239.347782721,464127.76496162935
,POINT (464076.43429415993 5673284.952609669),camp_pitch,51.230252,-115.514713,5673284.952609669,464076.43429415993
,POINT (464663.2687682741 5673622.444328632),camp_pitch,51.2333246,-115.5063387,5673622.444328632,464663.2687682741
,POINT (464183.3722427358 5672956.592602143),camp_pitch,51.227305,-115.513148,5672956.592602143,464183.3722427358
,POINT (464509.75549247366 5673479.479095952),camp_pitch,51.232029,-115.508524,5673479.479095952,464509.75549247366
,POINT (464206.05088238756 5673335.405391753),camp_pitch,51.230714,-115.512861,5673335.405391753,464206.05088238756
,POINT (464077.0363217226 5673221.471508425),camp_pitch,51.229681,-115.514698,5673221.471508425,464077.0363217226
,POINT (464582.2332981386 5673095.781070653),camp_pitch,51.228582,-115.5074476,5673095.781070653,464582.2332981386
,POINT (464708.5979236332 5673657.48239502),camp_pitch,51.2336426,-115.5056927,5673657.48239502,464708.5979236332
,POINT (464249.93326408055 5672962.353414229),camp_pitch,51.227361,-115.512195,5672962.353414229,464249.93326408055
,POINT (464849.8481332032 5673475.238223906),camp_pitch,51.232012,-115.503651,5673475.238223906,464849.8481332032
,POINT (464238.3310019114 5673380.314222589),camp_pitch,51.23112,-115.512403,5673380.314222589,464238.3310019114
,POINT (464072.59912741167 5673365.131570171),camp_pitch,51.230973,-115.514776,5673365.131570171,464072.59912741167
,POINT (464548.24345433357 5673173.067243619),camp_pitch,51.2292751,-115.5079422,5673173.067243619,464548.24345433357
,POINT (464725.0396652327 5673708.895159911),camp_pitch,51.2341061,-115.5054622,5673708.895159911,464725.0396652327
,POINT (463955.00478388893 5672949.966706568),camp_pitch,51.227231,-115.516419,5672949.966706568,463955.00478388893
,POINT (464963.94482056145 5673226.883348981),camp_pitch,51.229785,-115.501992,5673226.883348981,464963.94482056145
,POINT (464051.1220857664 5673397.854369446),camp_pitch,51.231266,-115.515087,5673397.854369446,464051.1220857664
,POINT (464665.28289001115 5673198.814225088),camp_pitch,51.229514,-115.506268,5673198.814225088,464665.28289001115
,POINT (464200.70633696695 5673069.86270924),camp_pitch,51.228325,-115.512911,5673069.86270924,464200.70633696695
,POINT (464748.0927062464 5673596.311974846),camp_pitch,51.2330948,-115.5051208,5673596.311974846,464748.0927062464
,POINT (463936.414437086 5673016.131193578),camp_pitch,51.227825,-115.516692,5673016.131193578,463936.414437086
,POINT (464304.1851005145 5673342.491652553),camp_pitch,51.2307839,-115.5114557,5673342.491652553,464304.1851005145
,POINT (464063.9156305035 5673176.862857343),camp_pitch,51.2292789,-115.5148815,5673176.862857343,464063.9156305035
,POINT (464619.2085353418 5673187.905220035),camp_pitch,51.229413,-115.506927,5673187.905220035,464619.2085353418
,POINT (464217.65173163486 5673137.556778133),camp_pitch,51.228935,-115.512675,5673137.556778133,464217.65173163486
,POINT (464994.47147556464 5673271.252403509),camp_pitch,51.230186,-115.501559,5673271.252403509,464994.47147556464
,POINT (464836.75313802244 5673489.335502018),camp_pitch,51.232138,-115.50384,5673489.335502018,464836.75313802244
,POINT (464032.9726771828 5673069.258113841),camp_pitch,51.228309,-115.515314,5673069.258113841,464032.9726771828
,POINT (464321.7680792748 5673414.861774355),camp_pitch,51.231436,-115.511211,5673414.861774355,464321.7680792748
,POINT (464123.1447269049 5673406.910161061),camp_pitch,51.231352,-115.514056,5673406.910161061,464123.1447269049
,POINT (464219.0789818212 5673202.024164161),camp_pitch,51.229515,-115.512661,5673202.024164161,464219.0789818212
,POINT (464981.30906689365 5673347.15919033),camp_pitch,51.230868,-115.501755,5673347.15919033,464981.30906689365
,POINT (464763.6204687153 5673560.519957175),camp_pitch,51.2327738,-115.5048948,5673560.519957175,464763.6204687153
,POINT (463975.9910316012 5673105.45429311),camp_pitch,51.228631,-115.516134,5673105.45429311,463975.9910316012
,POINT (464399.4472532734 5673414.432794404),camp_pitch,51.231437,-115.510098,5673414.432794404,464399.4472532734
,POINT (464028.59935979464 5673102.528004714),camp_pitch,51.228608,-115.51538,5673102.528004714,464028.59935979464
,POINT (464779.3202690821 5673726.41873903),camp_pitch,51.2342671,-115.5046862,5673726.41873903,464779.3202690821
,POINT (464532.77468698245 5673225.412352921),camp_pitch,51.229745,-115.508169,5673225.412352921,464532.77468698245
,POINT (464354.81895905983 5673059.006033987),camp_pitch,51.228237,-115.510702,5673059.006033987,464354.81895905983
,POINT (464449.2668374226 5673221.210913021),camp_pitch,51.229702,-115.509365,5673221.210913021,464449.2668374226
,POINT (464949.360530836 5673390.844992368),camp_pitch,51.231259,-115.502217,5673390.844992368,464949.360530836
,POINT (464271.5734539761 5673152.855331143),camp_pitch,51.229076,-115.511904,5673152.855331143,464271.5734539761
,POINT (464332.00363972306 5673451.475920266),camp_pitch,51.231766,-115.511068,5673451.475920266,464332.00363972306
,POINT (464803.9011426048 5673622.7186809415),camp_pitch,51.2333358,-115.5043238,5673622.7186809415,464803.9011426048
,POINT (464063.0205694455 5673128.84459601),camp_pitch,51.2288469,-115.5148895,5673128.84459601,464063.0205694455
,POINT (464804.0629725711 5673254.907403481),camp_pitch,51.2300272,-115.5042853,5673254.907403481,464804.0629725711
,POINT (464239.2094053862 5673246.128488305),camp_pitch,51.229913,-115.512377,5673246.128488305,464239.2094053862
,POINT (464946.2448125799 5673139.293283762),camp_pitch,51.228996,-115.502237,5673139.293283762,464946.2448125799
,POINT (464320.0624303495 5673169.859773507),camp_pitch,51.229232,-115.511211,5673169.859773507,464320.0624303495
,POINT (464331.7253071639 5673351.315639107),camp_pitch,51.230865,-115.511062,5673351.315639107,464331.7253071639
,POINT (464498.05553393875 5673493.233765008),camp_pitch,51.232152,-115.508693,5673493.233765008,464498.05553393875
,POINT (464765.3704031413 5673241.389345483),camp_pitch,51.2299032,-115.5048383,5673241.389345483,464765.3704031413
,POINT (464469.26959251467 5673247.196642294),camp_pitch,51.229937,-115.509081,5673247.196642294,464469.26959251467
,POINT (464361.915694727 5673196.2488918975),camp_pitch,51.229472,-115.510614,5673196.2488918975,464361.915694727
,POINT (464385.65993751906 5673338.712136127),camp_pitch,51.230755,-115.510288,5673338.712136127,464385.65993751906
,POINT (464497.4484280806 5673556.714774577),camp_pitch,51.232723,-115.508708,5673556.714774577,464497.4484280806
,POINT (464726.5838985022 5673281.1994488165),camp_pitch,51.2302589,-115.5053979,5673281.1994488165,464726.5838985022
,POINT (464474.8949460699 5673353.878695093),camp_pitch,51.230897,-115.509011,5673353.878695093,464474.8949460699
,POINT (464551.3687883516 5673289.871745591),camp_pitch,51.230326,-115.507909,5673289.871745591,464551.3687883516
,POINT (464162.8518734044 5673126.489303318),camp_pitch,51.228832,-115.513459,5673126.489303318,464162.8518734044
,POINT (464637.80373256846 5673595.606726105),camp_pitch,51.2330816,-115.5067009,5673595.606726105,464637.80373256846
,POINT (464495.7958181699 5673428.994446292),camp_pitch,51.231574,-115.508719,5673428.994446292,464495.7958181699
,POINT (464463.1248360458 5673297.153561029),camp_pitch,51.230386,-115.509174,5673297.153561029,464463.1248360458
,POINT (464555.1324897082 5673339.537621473),camp_pitch,51.230773,-115.50786,5673339.537621473,464555.1324897082
,POINT (465032.13191432017 5673328.023630996),camp_pitch,51.230699,-115.501025,5673328.023630996,465032.13191432017
,POINT (463970.5850209794 5673180.419481979),camp_pitch,51.229305,-115.516219,5673180.419481979,463970.5850209794
,POINT (464239.40391973656 5673113.948575231),camp_pitch,51.228724,-115.512361,5673113.948575231,464239.40391973656
,POINT (464579.5944891797 5673585.560169966),camp_pitch,51.2329876,-115.5075339,5673585.560169966,464579.5944891797
,POINT (464806.2440483518 5673354.009669434),camp_pitch,51.2309188,-115.5042638,5673354.009669434,464806.2440483518
,POINT (464228.4774116961 5672988.516344619),camp_pitch,51.227595,-115.512505,5672988.516344619,464228.4774116961
,POINT (464760.47278311447 5673316.872763353),camp_pitch,51.2305819,-115.5049159,5673316.872763353,464760.47278311447
,POINT (464016.9811553065 5673167.642779713),camp_pitch,51.229193,-115.515553,5673167.642779713,464016.9811553065
,POINT (464622.3246765661 5673081.140339226),camp_pitch,51.2284528,-115.5068718,5673081.140339226,464622.3246765661
,POINT (464700.90295609494 5673604.286146507),camp_pitch,51.2331636,-115.5057977,5673604.286146507,464700.90295609494
,POINT (464845.51719220995 5673381.086551629),camp_pitch,51.2311648,-115.5037038,5673381.086551629,464845.51719220995
,POINT (464127.0184617892 5673252.359650835),camp_pitch,51.229962,-115.513985,5673252.359650835,464127.0184617892
,POINT (464071.14268400654 5673316.672558621),camp_pitch,51.230537,-115.514792,5673316.672558621,464071.14268400654
,POINT (464638.68803397764 5673612.498120141),camp_pitch,51.2332336,-115.5066899,5673612.498120141,464638.68803397764
,POINT (464190.0191776181 5672938.87048615),camp_pitch,51.227146,-115.513051,5672938.87048615,464190.0191776181
,POINT (464816.84501364996 5673425.995684972),camp_pitch,51.231567,-115.504119,5673425.995684972,464816.84501364996
